"name","price","speed","modules","price_per_gb","color","first_word_latency","cas_latency"
"Mushkin Silverline 4 GB",32.46,"4,2133","1,4",8.115,"Silver",14.065,15
"G.Skill F4-3600C17Q-64GTZ 64 GB",250.21,"4,3600","4,16",3.91,"Gray / Red",9.444,17
"VisionTek 901351 32 GB",142.41,"4,3200","1,32",4.45,"Black",13.75,22
"Kingston KTD-PE426D8/16G 16 GB",64.34,"4,2666","1,16",4.021,"Green",14.254,19
"Kingston FURY Renegade Pro 16 GB",105.99,"5,6400","1,16",6.624,"Black",10,32
"Kingston FURY Renegade Pro 256 GB",1378.07,"5,5600","8,32",5.383,"Black",10,28
"V-Color TRA516G56S836O 128 GB",805.99,"5,5600","8,16",6.297,"Black",12.857,36
"V-Color TRA524G60S832O 192 GB",1519.99,"5,6000","8,24",7.917,"Black",10.667,32
"Mushkin Redline 32 GB",85.99,"4,3200","2,16",2.687,"",13.75,22
"Kingston KVR16R11D4/16HA 16 GB",39.92,"3,1600","1,16",2.495,"Green",13.75,11
"Crucial CT2K102464BF186D 16 GB",39,"3,1866","2,8",2.438,"Black / Green",13.934,13
"Kingston KVR1333D3E9SK2/8G 8 GB",28.8,"3,1333","2,4",3.6,"Green",13.503,9
"Corsair ValueSelect 16 GB",39.99,"4,2133","1,16",2.499,"Black",14.065,15
"Kingston FURY Beast 64 GB",168.28,"4,2666","4,16",2.629,"Black",12.003,16
"Kingston KVR16LS11/8 8 GB",26.99,"3,1600","1,8",3.374,"Green",13.75,11
"Corsair Mac Memory 8 GB",43.88,"3,1066","2,4",5.485,"Black / Green",13.133,7
"Kingston KVR21R15S4/8 8 GB",31.19,"4,2133","1,8",3.899,"Black / Green",14.065,15
"G.Skill Ripjaws 4 GB",15.77,"4,2400","1,4",3.942,"Black",13.333,16
"G.Skill Ripjaws 16 GB",72.02,"4,2666","1,16",4.501,"Black",13.503,18
"Corsair Vengeance Performance 8 GB",29.99,"4,2400","2,4",3.749,"Black",13.333,16
"Kingston KCP316NS8/4 4 GB",20.3,"3,1600","1,4",5.075,"Black / Green",13.75,11
"G.Skill Trident Z Royal 16 GB",161.72,"4,3600","2,8",10.107,"Silver",7.778,14
"Kingston Server Premier 32 GB",111.08,"4,3200","1,32",3.471,"",13.75,22
"Kingston ValueRAM 8 GB",25.68,"4,3200","1,8",3.21,"",13.75,22
"Mushkin Redline Lumina 32 GB",134.88,"4,3600","2,16",4.215,"White",10,18
"G.Skill Zeta R5 Neo 64 GB",529.99,"5,6400","4,16",8.281,"Black",10,32
"G.Skill F3-12800CL9S-4GBSQ 4 GB",12.83,"3,1600","1,4",3.208,"Green",11.25,9
"Mushkin Essentials 16 GB",36.99,"3,1066","2,8",2.312,"Green",13.133,7
"Kingston ValueRAM 48 GB",78.98,"3,1600","3,16",1.645,"Black / Green",13.75,11
"G.Skill Ripjaws 4 GB",14.59,"4,2133","1,4",3.647,"Black / Blue",14.065,15
"Corsair Vengeance 8 GB",34.43,"4,2666","2,4",4.304,"Black / Yellow",13.503,18
"Patriot Signature Line 8 GB",17.98,"4,2400","1,8",2.248,"Green / Black",14.167,17
"Corsair Dominator Platinum RGB 32 GB",159.99,"4,3200","4,8",5,"Black",10,16
"Kingston Server Premier 8 GB",29.9,"4,2933","1,8",3.737,"",14.32,21
"Kingston ValueRAM 4 GB",20.37,"4,3200","1,4",5.093,"",13.75,22
"Mushkin Redline 32 GB",230.71,"4,3200","2,16",7.21,"Red",10,16
"TEAMGROUP T-Force Zeus 16 GB",34.99,"4,3200","2,8",2.187,"Red / Black",13.75,22
"Kingston FURY Impact 16 GB",45.58,"4,2666","1,16",2.849,"Black",12.003,16
"Mushkin Redline 32 GB",97.99,"5,5600","2,16",3.062,"Black",16.429,46
"Kingston FURY Impact 32 GB",107.99,"5,4800","1,32",3.375,"Black",15.833,38
"G.Skill Ripjaws 16 GB",179.95,"3,1600","4,4",11.247,"Black / Red",11.25,9
"G.Skill F3-8500CL7D-8GBSQ 8 GB",177,"3,1066","2,4",22.125,"Green",13.133,7
"Mushkin Essentials 4 GB",23.99,"3,1333","2,2",5.997,"Green",13.503,9
"G.Skill F3-12800CL9D-8GBSQ 8 GB",21.66,"3,1600","2,4",2.708,"Green",11.25,9
"Mushkin Essentials 8 GB",21.99,"3,1066","1,8",2.749,"Green",13.133,7
"Mushkin Essentials 8 GB",15.72,"3,1600","1,8",1.965,"Green",13.75,11
"G.Skill F3-1600C11D-16GSL 16 GB",33.75,"3,1600","2,8",2.109,"Green",13.75,11
"Corsair CMSO16GX3M2C1600C11 16 GB",74.98,"3,1600","2,8",4.686,"Green",11.25,9
"G.Skill Aegis 16 GB",79,"3,1333","2,8",4.938,"",13.503,9
"G.Skill Ares 32 GB",110.36,"3,2133","4,8",3.449,"Black / Red",10.314,11
"Samsung M393B1G73DB0-YK0 8 GB",26,"3,1600","1,8",3.25,"Black / Green",13.75,11
"Kingston KTD-PE421/8G 8 GB",23.98,"4,2133","1,8",2.998,"Green",14.065,15
"Kingston KVR13E9/8I 8 GB",42.99,"3,1333","1,8",5.374,"Green",13.503,9
"Kingston KVR13LR9D4/16I 16 GB",38.99,"3,1333","1,16",2.437,"Green",13.503,9
"Samsung M471B5273DH0-CH9 4 GB",13.5,"3,1333","1,4",3.375,"Black / Green",13.503,9
"G.Skill Ripjaws 32 GB",66.98,"4,2666","2,16",2.093,"Black",13.503,18
"G.Skill Ripjaws V 32 GB",762.24,"4,3200","4,8",23.82,"Black",9.375,15
"Kingston ValueRAM 16 GB",74.98,"4,2133","1,16",4.686,"Green",14.065,15
"Crucial CT16G4SFD8266 16 GB",41,"4,2666","1,16",2.562,"Green / Black",14.254,19
"Kingston HyperX Impact 16 GB",49.77,"4,2666","1,16",3.111,"Black",11.253,15
"G.Skill Sniper X 64 GB",163.51,"4,3600","4,16",2.555,"Silver / Camo",10.556,19
"Mushkin Essentials 16 GB",36.84,"4,2133","2,8",2.303,"Green / Black",14.065,15
"G.Skill Trident Z Royal 64 GB",587.92,"4,3200","8,8",9.186,"Silver",8.75,14
"GeIL Orion AMD Edition 16 GB",54.5,"4,3600","2,8",3.406,"Red",10,18
"Kingston Server Premier 32 GB",102.46,"4,2666","1,32",3.202,"",14.254,19
"Kingston Server Premier 8 GB",29.99,"4,2666","1,8",3.749,"",14.254,19
"Kingston ValueRAM 16 GB",42.99,"4,3200","1,16",2.687,"",13.75,22
"Mushkin Redline 16 GB",43.23,"4,2933","2,8",2.702,"",11.592,17
"Mushkin Silverline 16 GB",62.86,"4,2400","1,16",3.929,"Silver",14.167,17
"Mushkin Proline 16 GB",58.98,"4,2666","1,16",3.686,"",14.254,19
"G.Skill F4-3600C17D-32GTZ 32 GB",118.92,"4,3600","2,16",3.716,"Gray / Red",9.444,17
"Silicon Power SP016GBLFU266B02 16 GB",74.92,"4,2666","1,16",4.683,"",14.254,19
"Patriot Signature Line 16 GB",44.99,"5,4800","1,16",2.812,"Black",19.167,46
"VisionTek 901345 32 GB",146.96,"4,2933","1,32",4.593,"Black",14.32,21
"VisionTek 901350 16 GB",113.83,"4,3200","1,16",7.114,"Black",13.75,22
"V-Color TRA524G72S834R3Q 96 GB",999.99,"5,7200","4,24",10.417,"White",9.444,34
"Kingston FURY Renegade Pro 32 GB",189.99,"5,6400","1,32",5.937,"Black",10,32
"Patriot Gamer 12 GB",195,"3,1600","3,4",16.25,"Black / Green",11.25,9
"Corsair XMS3 4 GB",42.49,"3,1333","1,4",10.623,"Black / White",13.503,9
"Mushkin Essentials 4 GB",23.99,"3,1333","2,2",5.997,"Green",13.503,9
"Crucial CT2KIT25664AC800 4 GB",28.99,"2,800","2,2",7.247,"Green",15,6
"G.Skill F3-10600CL9D-8GBSQ 8 GB",99,"3,1333","2,4",12.375,"Green",13.503,9
"G.Skill F2-6400CL5S-2GBSQ 2 GB",24.49,"2,800","1,2",12.245,"Green",12.5,5
"G.Skill Ripjaws X 8 GB",69,"3,1600","2,4",8.625,"Black / Blue",11.25,9
"Mushkin Essentials 8 GB",28.99,"3,1333","2,4",3.624,"Green",13.503,9
"Mushkin Essentials 8 GB",15.45,"3,1333","1,8",1.931,"Green",13.503,9
"G.Skill Ares 8 GB",43.85,"3,2133","2,4",5.481,"Black / Blue",8.439,9
"G.Skill Ares 16 GB",86.28,"3,2133","4,4",5.393,"Black / Blue",8.439,9
"G.Skill F3-1333C9S-8GSA 8 GB",72,"3,1333","1,8",9,"Green",13.503,9
"Kingston XMP Blu Red 8 GB",74.98,"3,1600","2,4",9.373,"Red / Silver",11.25,9
"Mushkin Silverline 8 GB",29.88,"3,1600","1,8",3.735,"Gray / Silver",13.75,11
"Patriot Viper 3 8 GB",85,"3,1866","2,4",10.625,"",9.646,9
"Kingston KVR16N11H/4 4 GB",21.99,"3,1600","1,4",5.497,"Green",13.75,11
"Corsair CMSO8GX3M1C1600C11 8 GB",39.99,"3,1600","1,8",4.999,"Green",11.25,9
"G.Skill Ripjaws 8 GB",20.26,"3,1866","1,8",2.533,"",11.79,11
"G.Skill Aegis 4 GB",12.99,"3,1333","1,4",3.248,"",13.503,9
"Corsair Mac Memory 16 GB",79.99,"3,1333","2,8",4.999,"Black / Green",13.503,9
"Crucial CT2G3S1067M 2 GB",19.98,"3,1066","1,2",9.99,"Black / Green",13.133,7
"Crucial CT2K2G3S1067M 4 GB",35.99,"3,1066","2,2",8.998,"Black / Green",13.133,7
"Crucial CT8G3S1339M 8 GB",21,"3,1333","1,8",2.625,"Black / Green",13.503,9
"G.Skill FA-1600C11S-8GSQ 8 GB",63.68,"3,1600","1,8",7.96,"Black / Green",13.75,11
"G.Skill FA-8500CL7S-4GBSQ 4 GB",39.99,"3,1066","1,4",9.998,"Black / Green",13.133,7
"IBM 00D4955 4 GB",132.99,"3,1600","1,4",33.248,"Black / Green",13.75,11
"IBM 00D4968 16 GB",31.43,"3,1600","1,16",1.964,"Black / Green",13.75,11
"GeIL Green 8 GB",77.14,"3,1333","2,4",9.643,"Black / Green",13.503,9
"Patriot Viper 3 Low Profile Black 8 GB",29.41,"3,1600","2,4",3.676,"Black / Silver",11.25,9
"Kingston KVR16R11D4/8 8 GB",18.97,"3,1600","1,8",2.371,"Green",13.75,11
"Kingston KVR16LE11S8/4 4 GB",45.87,"3,1600","1,4",11.467,"Green",13.75,11
"Kingston KVR1333D3D4R9SK3/24G 24 GB",124.99,"3,1333","3,8",5.208,"Green",13.503,9
"Kingston KVR13R9D4K3/48I 48 GB",98.99,"3,1333","3,16",2.062,"Green",13.503,9
"Kingston KVR13R9D8/8 8 GB",59.81,"3,1333","1,8",7.476,"Green",13.503,9
"Kingston Impact 16 GB",163.99,"4,2133","2,8",10.249,"Black / Silver",12.189,13
"Kingston KVR21S15S8/4 4 GB",11,"4,2133","1,4",2.75,"Black / Silver",14.065,15
"Crucial CT2K16G4SFD8213 32 GB",75,"4,2133","2,16",2.344,"Black / Green",14.065,15
"G.Skill Aegis 64 GB",616.72,"4,2133","4,16",9.636,"Black / Red",14.065,15
"Kingston Savage 16 GB",389,"4,3000","2,8",24.312,"Black",10,15
"Kingston KCP313NS8/4 4 GB",24.8,"3,1333","1,4",6.2,"Black / Green",13.503,9
"Corsair Vengeance LED 32 GB",268.01,"4,3000","4,8",8.375,"Black / Blue",10,15
"G.Skill Flare X 64 GB",160.65,"4,2400","4,16",2.51,"Red",12.5,15
"Kingston Impact 32 GB",399.99,"4,2400","4,8",12.5,"Black",12.5,15
"Kingston ValueRAM 16 GB",134.99,"4,2133","2,8",8.437,"Black / Green",14.065,15
"Mushkin Essentials 8 GB",25.17,"4,2133","2,4",3.146,"Green",14.065,15
"Corsair Vengeance RGB 64 GB",303.5,"4,2666","4,16",4.742,"Black",12.003,16
"Kingston ValueRAM 8 GB",40.49,"4,2400","1,8",5.061,"Green / Black",14.167,17
"Crucial CT25664BD160BJ 2 GB",19.98,"3,1600","1,2",9.99,"Green / Black",13.75,11
"Patriot Signature Line 4 GB",14.99,"3,1600","1,4",3.748,"Green / Black",13.75,11
"Crucial CT8G4WFS824A 8 GB",106.47,"4,2400","1,8",13.309,"Green",14.167,17
"G.Skill Sniper X 16 GB",204.32,"4,3400","2,8",12.77,"Camo / Black",9.412,16
"Kingston KCP424NS6/4 4 GB",24.99,"4,2400","1,4",6.247,"Green / Black",14.167,17
"Kingston KCS-UC426/16G 16 GB",68.62,"4,2666","1,16",4.289,"Green / Black",14.254,19
"Kingston KTD-PE426/32G 32 GB",102.71,"4,2666","1,32",3.21,"Green / Black",14.254,19
"G.Skill Sniper X 32 GB",198,"4,3600","4,8",6.188,"Silver / Camo",10.556,19
"Kingston KVR24S17S6/4 4 GB",75,"4,2400","1,4",18.75,"Green / Black",14.167,17
"Crucial CT16G4RFD424A 16 GB",37.99,"4,2400","1,16",2.374,"Green / Black",14.167,17
"Kingston ValueRAM 16 GB",60.74,"4,2666","1,16",3.796,"Green / Black",14.254,19
"Mushkin Silverline 16 GB",49.33,"4,2400","2,8",3.083,"Silver / Green",14.167,17
"G.Skill Trident Z Royal 16 GB",132.51,"4,4000","2,8",8.282,"Silver",8.5,17
"G.Skill Trident Z Royal 32 GB",1565.83,"4,3600","4,8",48.932,"Silver",9.444,17
"G.Skill Trident Z Royal 32 GB",439,"4,4000","4,8",13.719,"Silver",8.5,17
"Corsair Dominator Platinum RGB 16 GB",109.99,"4,4000","2,8",6.874,"Black / Silver",9.5,19
"Kingston KSM26RS8/8MEI 8 GB",34.71,"4,2666","1,8",4.339,"Green / Black",14.254,19
"GeIL Orion RGB AMD Edition 32 GB",67.99,"4,3200","2,16",2.125,"Gray",10,16
"Kingston Server Premier 8 GB",57.91,"4,2933","1,8",7.239,"",14.32,21
"Kingston Server Premier 8 GB",38.53,"4,2666","1,8",4.816,"",14.254,19
"Kingston Server Premier 16 GB",63.47,"4,3200","1,16",3.967,"",13.75,22
"Kingston Server Premier 16 GB",61.88,"4,3200","1,16",3.868,"",13.75,22
"Kingston Server Premier 32 GB",111.08,"4,3200","1,32",3.471,"",13.75,22
"Kingston ValueRAM 8 GB",34.99,"5,4800","1,8",4.374,"",16.667,40
"Kingston ValueRAM 16 GB",58.25,"5,4800","1,16",3.641,"",16.667,40
"Kingston ValueRAM 32 GB",117.95,"5,4800","2,16",3.686,"",16.667,40
"Kingston ValueRAM 32 GB",79.95,"4,2666","1,32",2.498,"",14.254,19
"Kingston ValueRAM 4 GB",19.97,"4,2666","1,4",4.992,"",14.254,19
"Mushkin Redline Lumina 32 GB",115.99,"4,2666","2,16",3.625,"White",12.003,16
"Mushkin Redline 32 GB",159.5,"4,2800","2,16",4.984,"Black",12.143,17
"Mushkin Redline Lumina 16 GB",92.99,"4,4000","2,8",5.812,"Black",9,18
"Mushkin Redline 32 GB",154.5,"4,4000","2,16",4.828,"Black",9,18
"Mushkin Redline 32 GB",260.45,"4,2800","2,16",8.139,"Red",12.143,17
"Mushkin Silverline 8 GB",102.53,"4,2133","1,8",12.816,"Silver",14.065,15
"Mushkin Silverline 8 GB",74.76,"4,2133","2,4",9.345,"Silver",14.065,15
"G.Skill Trident Z RGB 64 GB",799,"4,3600","8,8",12.484,"",8.889,16
"G.Skill F4-3200C16Q-64GTZSK 64 GB",399,"4,3200","4,16",6.234,"Gray / Black",10,16
"TEAMGROUP T-Create Classic 16 GB",91.99,"5,5600","1,16",5.749,"Black",16.429,46
"V-Color TRA516G56S836Q 64 GB",379.99,"5,5600","4,16",5.937,"White",12.857,36
"V-Color TRA516G72S834Q 64 GB",759.99,"5,7200","4,16",11.875,"White",9.444,34
"V-Color TRA524G56S836Q 96 GB",679.99,"5,5600","4,24",7.083,"White",12.857,36
"V-Color TRA524G64S832Q 96 GB",799.99,"5,6400","4,24",8.333,"White",10,32
"V-Color TRA524G70S834R3Q 96 GB",939.99,"5,7000","4,24",9.792,"White",9.714,34
"V-Color TRA532G56S436Q 128 GB",623.99,"5,5600","4,32",4.875,"White",12.857,36
"V-Color TRA532G62D832Q 128 GB",1039.99,"5,6200","4,32",8.125,"White",10.323,32
"Corsair WS 64 GB",449.99,"5,5600","4,16",7.031,"Black / Green",14.286,40
"Kingston FURY Renegade Pro 16 GB",137.88,"5,6800","1,16",8.617,"Black",10,34
"Kingston FURY Renegade Pro 32 GB",190.99,"5,6400","1,32",5.968,"Black",10,32
"Kingston FURY Renegade Pro 64 GB",453.7,"5,6400","4,16",7.089,"Black",10,32
"Kingston FURY Renegade Pro 128 GB",837.35,"5,6000","8,16",6.542,"Black",10.667,32
"Kingston FURY Renegade Pro 128 GB",908.49,"5,6400","8,16",7.098,"Black",10,32
"V-Color TRA516G66S834O 128 GB",997.99,"5,6600","8,16",7.797,"Black",10.303,34
"V-Color TRA524G68S834O 192 GB",1879.99,"5,6800","8,24",9.792,"Black",10,34
"V-Color TRA532G62D832O 256 GB",2239.98,"5,6200","8,32",8.75,"Black",10.968,34
"V-Color TRA532G64D832O 256 GB",2319.98,"5,6400","8,32",9.062,"Black",10,32
"G.Skill Ripjaws 16 GB",33.74,"3,1600","2,8",2.109,"",13.75,11
"Mushkin Proline 16 GB",60.99,"4,3200","1,16",3.812,"",13.75,22
"Kingston FURY Impact 16 GB",43.98,"4,2666","1,16",2.749,"Black",11.253,15
"Mushkin Essentials 16 GB",36.99,"3,1333","2,8",2.312,"Green",13.503,9
"Samsung M393B2G70DB0-CK0 16 GB",28.58,"3,1600","1,16",1.786,"Black / Green",13.75,11
"Kingston ValueRAM 16 GB",29.99,"3,1600","1,16",1.874,"Green",13.75,11
"G.Skill Ripjaws 8 GB",25.93,"4,2400","2,4",3.241,"Black",13.333,16
"G.Skill Ripjaws 16 GB",49.48,"4,3000","2,8",3.092,"Black / Blue",10.667,16
"Corsair Vengeance Performance 8 GB",29.99,"4,2400","1,8",3.749,"Black / Yellow",13.333,16
"Crucial CT32G4RFD4213 32 GB",59.8,"4,2133","1,32",1.869,"Green / Black",14.065,15
"Kingston Server Premier 16 GB",63.63,"4,3200","1,16",3.977,"",13.75,22
"Patriot Signature Line 16 GB",33.99,"4,2666","1,16",2.124,"",14.254,19
"Kingston FURY Impact 8 GB",26.55,"4,2666","1,8",3.319,"Black",11.253,15
"Crucial CT51264BC1067 4 GB",19.95,"3,1066","1,4",4.987,"Green",13.133,7
"Mushkin Essentials 4 GB",13.13,"3,1066","1,4",3.283,"Green",13.133,7
"Crucial CT51264BF186DJ 4 GB",16.48,"3,1866","1,4",4.12,"Black / Green",13.934,13
"Crucial CT2KIT102464BF186D 16 GB",39,"3,1866","2,8",2.438,"Black / Green",13.934,13
"G.Skill Ripjaws 8 GB",22.08,"4,2133","1,8",2.76,"Black / Blue",14.065,15
"Mushkin Essentials 16 GB",236.99,"3,1600","1,16",14.812,"Black / Blue",13.75,11
"Mushkin Essentials 16 GB",235.99,"3,1866","1,16",14.749,"Black / Blue",13.934,13
"G.Skill Ripjaws 16 GB",38.4,"4,2133","1,16",2.4,"Black",14.065,15
"Kingston ValueRAM 8 GB",71.68,"4,2400","1,8",8.96,"Green / Black",14.167,17
"Kingston KVR26S19S8/8 8 GB",20.38,"4,2666","1,8",2.547,"Green / Black",14.254,19
"Mushkin Redline Lumina 16 GB",56.26,"4,2666","2,8",3.516,"Black",12.003,16
"Silicon Power SP008GBSFU240B02 8 GB",50.26,"4,2400","1,8",6.282,"",14.167,17
"Mushkin MES4S240HF16G 16 GB",43.99,"4,2400","1,16",2.749,"",14.167,17
"V-Color TRA532G68D834Q 128 GB",1299.99,"5,6800","4,32",10.156,"White",10,34
"Crucial CT51264BA1339 4 GB",19.93,"3,1333","1,4",4.982,"Black / Green",13.503,9
"G.Skill F3-10666CL9D-8GBSQ 8 GB",21.55,"3,1333","2,4",2.694,"Green",13.503,9
"GeIL GS34GB1066C7SC 4 GB",17.38,"3,1066","1,4",4.345,"Green",13.133,7
"Mushkin Essentials 8 GB",191.99,"2,667","2,4",23.999,"Green",14.993,5
"Patriot Signature 4 GB",9.99,"3,1333","1,4",2.498,"Blue",13.503,9
"Crucial CT2KIT51264BF1339 8 GB",32.59,"3,1333","2,4",4.074,"Green",13.503,9
"Crucial CT25664BF1339 2 GB",12.99,"3,1333","1,2",6.495,"Green",13.503,9
"G.Skill Ares 16 GB",57.46,"3,1600","4,4",3.591,"Black / Orange",11.25,9
"Patriot Signature 8 GB",43.68,"3,1600","1,8",5.46,"Green",13.75,11
"Kingston KVR16S11S8/4 4 GB",18.97,"3,1600","1,4",4.742,"",13.75,11
"Crucial Ballistix Sport 8 GB",59.9,"3,1600","2,4",7.487,"",11.25,9
"G.Skill F3-1600C9D-8GSL 8 GB",21.63,"3,1600","2,4",2.704,"Green",11.25,9
"G.Skill Ripjaws 8 GB",19.19,"3,1600","1,8",2.399,"",13.75,11
"Crucial CT16G3R186DM 16 GB",42.99,"3,1866","1,16",2.687,"Black / Green",13.934,13
"Crucial CT16G3ERSLD41339 16 GB",28.99,"3,1333","1,16",1.812,"Green",13.503,9
"Crucial CT8G3ERSLQ81067 8 GB",48.99,"3,1066","1,8",6.124,"Green",13.133,7
"Kingston KVR13LR9D4/16 16 GB",72.98,"3,1333","1,16",4.561,"Green",13.503,9
"Kingston KVR13LSE9/8 8 GB",120,"3,1333","1,8",15,"Green",13.503,9
"Mushkin Proline 16 GB",31.92,"3,1600","1,16",1.995,"Green",13.75,11
"Crucial CT2K51264BD160BJ 8 GB",25,"3,1600","2,4",3.125,"Black / Green",13.75,11
"G.Skill Ripjaws 16 GB",40.14,"4,2133","2,8",2.509,"Black / Blue",14.065,15
"Crucial CT4K16G4DFD8213 64 GB",299.95,"4,2133","4,16",4.687,"Black / Green",14.065,15
"G.Skill Trident Z 64 GB",478,"4,3200","8,8",7.469,"Silver / White",8.75,14
"G.Skill Ripjaws 32 GB",163.4,"4,3000","2,16",5.106,"Black / Blue",10.667,16
"Kingston KTH-PL426D8/16G 16 GB",53.49,"4,2666","1,16",3.343,"Green / Black",14.254,19
"Mushkin Essentials 32 GB",91.72,"4,2400","2,16",2.866,"Green / Black",14.167,17
"Crucial CT102464BF186D 8 GB",19,"3,1866","1,8",2.375,"Green / Black",13.934,13
"Crucial CT16G3ERVLD4160B 16 GB",38.99,"3,1333","1,16",2.437,"Green / Black",16.504,11
"Kingston ValueRAM 16 GB",49.99,"4,2400","1,16",3.124,"Green / Black",14.167,17
"Kingston KTH-PL426S8/8G 8 GB",37.22,"4,2666","1,8",4.652,"Green / Black",14.254,19
"Corsair CMSX4GX4M1A2400C16 4 GB",17.95,"4,2400","1,4",4.487,"Black",13.333,16
"Kingston KCP426SS8/8 8 GB",29.32,"4,2666","1,8",3.665,"Green / Black",12.753,17
"Kingston Server Premier 16 GB",64.18,"4,2666","1,16",4.011,"",14.254,19
"Kingston ValueRAM 16 GB",39.9,"4,3200","1,16",2.494,"",13.75,22
"Mushkin Redline 64 GB",261.5,"4,3600","2,32",4.086,"Black",10,18
"Mushkin Redline 16 GB",61.26,"3,1600","2,8",3.829,"Black",11.25,9
"Mushkin Redline 32 GB",100.01,"4,2666","2,16",3.125,"",14.254,19
"Mushkin Redline 32 GB",270,"4,2666","2,16",8.438,"Red",12.003,16
"G.Skill Sniper X 32 GB",270.36,"4,3200","2,16",8.449,"Black / White",10,16
"Mushkin Proline 16 GB",35.94,"3,1866","1,16",2.246,"",13.934,13
"TEAMGROUP T-Create Classic 16 GB",56.33,"5,5600","1,16",3.521,"Black",16.429,46
"V-Color TRA516G60S832Q 64 GB",399.99,"5,6000","4,16",6.25,"White",10.667,32
"Kingston FURY Renegade Pro 128 GB",918.07,"5,6000","8,16",7.172,"Black",10.667,32
"Crucial CT12864AC800 1 GB",19.98,"2,800","1,1",19.98,"Green",15,6
"Crucial CT2KIT25664BA1339 4 GB",27.99,"3,1333","2,2",6.997,"Green",13.503,9
"Kingston ValueRAM 1 GB",20.95,"2,533","1,1",20.95,"Green",15.009,4
"Kingston ValueRAM 2 GB",32.4,"2,533","1,2",16.2,"Green",15.009,4
"G.Skill Ripjaws 4 GB",59.95,"3,1333","2,2",14.988,"Black / Red",13.503,9
"Mushkin Silverline 4 GB",22.99,"3,1333","1,4",5.747,"Black / Gray",13.503,9
"Mushkin 991586 2 GB",19.98,"3,1333","1,2",9.99,"Green",13.503,9
"Crucial CT25664BA1339 2 GB",14.99,"3,1333","1,2",7.495,"Green",13.503,9
"Patriot Viper Xtreme 8 GB",105,"3,1866","2,4",13.125,"Black / Silver",9.646,9
"ADATA Supreme 4 GB",59.98,"3,1333","1,4",14.995,"Green",13.503,9
"ADATA AD2S800B2G5-R 2 GB",16.45,"2,800","1,2",8.225,"Green",12.5,5
"Corsair CMSO4GX3M1A1333C9 4 GB",23.99,"3,1333","1,4",5.997,"Green",13.503,9
"Corsair CMSO8GX3M2A1333C9 8 GB",43.23,"3,1333","2,4",5.404,"Green",13.503,9
"Crucial CT51264AC667 4 GB",79.48,"2,667","1,4",19.87,"Green",14.993,5
"Crucial CT2KIT12864AC800 2 GB",50.99,"2,800","2,1",25.495,"Green",15,6
"Crucial CT51264AC800 4 GB",64.53,"2,800","1,4",16.133,"Green",15,6
"Crucial CT25664AC667 2 GB",20.37,"2,667","1,2",10.185,"Green",14.993,5
"Crucial CT2KIT25664AC667 4 GB",34.99,"2,667","2,2",8.748,"Green",14.993,5
"Crucial CT25664AC800 2 GB",13.5,"2,800","1,2",6.75,"Green",15,6
"G.Skill F3-10666CL9S-4GBSQ 4 GB",13.74,"3,1333","1,4",3.435,"Green",13.503,9
"Kingston KVR1333D3S9/4G 4 GB",26.99,"3,1333","1,4",6.747,"Green",13.503,9
"Kingston KVR667D2SO/2GR 2 GB",22.4,"2,667","1,2",11.2,"Green",14.993,5
"Kingston KVR800D2S5/2G 2 GB",18.98,"2,800","1,2",9.49,"Green",12.5,5
"Kingston KVR667D2S5/1G 1 GB",12.81,"2,667","1,1",12.81,"Green",14.993,5
"Kingston ValueRAM 2 GB",24.99,"2,667","2,1",12.495,"Green",14.993,5
"Kingston KVR667D2S5/2G 2 GB",41.4,"2,667","1,2",20.7,"Green",14.993,5
"Kingston ValueRAM 1 GB",40.77,"2,533","1,1",40.77,"Green",15.009,4
"Kingston ValueRAM 2 GB",40.99,"3,1333","1,2",20.495,"Green",13.503,9
"Kingston KVR800D2S6/1G 1 GB",14.99,"2,800","1,1",14.99,"Green",15,6
"Kingston KVR533D2SO/1GR 1 GB",24.99,"2,533","1,1",24.99,"Green",15.009,4
"Kingston KHX5300S2LLK2/2G 2 GB",44.99,"2,667","2,1",22.495,"Blue / Silver",11.994,4
"Mushkin Essentials 4 GB",28.68,"2,667","2,2",7.17,"Green",14.993,5
"Patriot Signature 8 GB",46.08,"3,1600","2,4",5.76,"Green",13.75,11
"Mushkin Essentials 2 GB",23.28,"2,800","1,2",11.64,"Green",12.5,5
"Mushkin Essentials 2 GB",16.8,"2,667","1,2",8.4,"Green",14.993,5
"Patriot Signature 4 GB",53.99,"3,1600","1,4",13.498,"Green",13.75,11
"Mushkin Essentials 4 GB",44.99,"2,667","2,2",11.248,"Green",11.994,4
"Patriot PSD22G6672S 2 GB",37.99,"2,667","1,2",18.995,"Blue",14.993,5
"Samsung MV-2S1G4 1 GB",16.98,"2,800","1,1",16.98,"Black",15,6
"PNY MN8192KD3-1333 8 GB",167.91,"3,1333","2,4",20.989,"Green",13.503,9
"Mushkin 991556 2 GB",15.72,"2,667","1,2",7.86,"Green",14.993,5
"Mushkin 991741 4 GB",96.99,"2,800","1,4",24.247,"Green",15,6
"Patriot Signature 8 GB",48.98,"3,1333","1,8",6.122,"Green",13.503,9
"G.Skill F3-12800CL11S-4GBSQ 4 GB",42,"3,1600","1,4",10.5,"Green",13.75,11
"Corsair CMSO16GX3M2A1333C9 16 GB",84.98,"3,1333","2,8",5.311,"Green",13.503,9
